4.14314496E8	4.14498816E8	4.149248E8	4.15453184E8	4.15637504E8	4.16280576E8	4.17316864E8	4.1650176E8	4.17001472E8	4.1654272E8	5.27507456E8	5.7887539E8	5.4446899E8
4.15363072E8	4.1541632E8	4.1623552E8	4.1650176E8	4.1668608E8	4.17329152E8	4.18627584E8	5.7201869E8	5.95456E8	5.4728704E8	5.29014784E8	5.8064486E8	5.4604186E8
4.15494144E8	4.15875072E8	4.16628736E8	4.1682944E8	4.1734144E8	4.17722368E8	4.19151872E8	5.724119E8	5.961769E8	5.4754918E8	5.29408E8	5.8084147E8	5.4623846E8
4.15756288E8	4.16202752E8	4.16825344E8	4.17091584E8	4.1766912E8	4.17918976E8	4.1934848E8	5.7287066E8	5.9630797E8	5.4774579E8	5.29801216E8	5.8123469E8	5.470249E8
4.15821824E8	4.1639936E8	4.16956416E8	4.17353728E8	4.17734656E8	4.18115584E8	4.19479552E8	5.7300173E8	5.9643904E8	5.4787686E8	5.29866752E8	5.8130022E8	5.4709043E8
4.15821824E8	4.16530432E8	4.17021952E8	4.174848E8	4.17865728E8	4.18246656E8	4.19479552E8	5.731328E8	5.9657011E8	5.4820454E8	5.30522112E8	5.8136576E8	5.4715597E8
4.16149504E8	4.1672704E8	4.1721856E8	4.17615872E8	4.17931264E8	4.18246656E8	4.19610624E8	6.665216E8	5.9663565E8	5.4846669E8	5.30653184E8	5.8156237E8	5.4754918E8
4.1621504E8	4.16792576E8	4.17480704E8	4.17615872E8	4.17931264E8	4.18312192E8	4.19610624E8	6.6658714E8	5.9670118E8	5.4846669E8	5.30653184E8	5.8208666E8	5.4761472E8
4.16280576E8	4.16923648E8	4.17677312E8	4.17943552E8	4.18062336E8	4.18705408E8	4.8259072E8	6.6665267E8	5.9722547E8	5.4859776E8	5.30915328E8	5.8215219E8	5.4761472E8
4.16280576E8	4.17120256E8	4.17808384E8	4.17943552E8	4.18127872E8	4.18770944E8	4.8259072E8	6.6671821E8	5.9729101E8	5.4859776E8	5.30980864E8	5.8221773E8	5.4768026E8
4.16280576E8	4.17185792E8	4.1787392E8	4.17943552E8	4.18193408E8	4.18770944E8	5.5815373E8	6.672425E8	5.9735654E8	5.486633E8	5.310464E8	5.8247987E8	5.4787686E8
4.16346112E8	4.17513472E8	4.182016E8	4.18074624E8	4.18258944E8	4.1883648E8	5.5815373E8	6.672425E8	5.9735654E8	5.4872883E8	5.31505152E8	5.8247987E8	5.4833562E8
4.16411648E8	4.17579008E8	4.182016E8	4.18074624E8	4.18390016E8	4.1883648E8	5.5821926E8	6.6730803E8	5.9748762E8	5.4872883E8	5.31505152E8	5.8254541E8	5.4840115E8
4.16411648E8	4.1771008E8	4.18267136E8	4.1814016E8	4.18390016E8	4.18967552E8	6.4846234E8	6.6737357E8	5.9748762E8	5.4892544E8	5.3170176E8	5.8267648E8	5.4846669E8
4.16477184E8	4.17841152E8	4.18332672E8	4.18205696E8	4.18455552E8	4.19033088E8	6.4852787E8	6.674391E8	5.9761869E8	5.4899098E8	5.3202944E8	5.8320077E8	5.4872883E8
4.16477184E8	4.17906688E8	4.18398208E8	4.18271232E8	4.18455552E8	4.19033088E8	6.4859341E8	6.674391E8	5.9768422E8	5.4918758E8	5.3202944E8	5.832663E8	5.4872883E8
4.16608256E8	4.17906688E8	4.18398208E8	4.18402304E8	4.18521088E8	4.19033088E8	6.4859341E8	6.674391E8	5.9774976E8	5.4925312E8	5.32422656E8	5.8339738E8	5.488599E8
4.16673792E8	4.17972224E8	4.18463744E8	4.1846784E8	4.18521088E8	4.19033088E8	6.491177E8	6.6757018E8	5.9827405E8	5.4925312E8	5.32422656E8	5.8346291E8	5.4931866E8
4.16673792E8	4.18103296E8	4.18463744E8	4.1846784E8	4.18914304E8	4.1916416E8	6.4918323E8	6.6757018E8	5.9827405E8	5.4931866E8	5.32488192E8	5.8372506E8	5.4931866E8
4.16804864E8	4.18103296E8	4.18463744E8	4.18533376E8	4.1897984E8	4.1916416E8	6.4918323E8	6.6763571E8	5.9833958E8	5.4990848E8	5.32619264E8	5.8372506E8	5.4938419E8
4.168704E8	4.18168832E8	4.1852928E8	4.1879552E8	4.1897984E8	4.19295232E8	6.4924877E8	6.6770125E8	5.9840512E8	5.4990848E8	5.326848E8	5.8379059E8	5.4944973E8
4.168704E8	4.18168832E8	4.1852928E8	4.1879552E8	4.1897984E8	4.19295232E8	6.4924877E8	6.6776678E8	5.9847066E8	5.4997402E8	5.326848E8	5.8385613E8	5.4964634E8
4.16935936E8	4.18234368E8	4.18594816E8	4.18861056E8	4.1897984E8	4.19360768E8	6.493143E8	6.6796339E8	5.9847066E8	5.4997402E8	5.32750336E8	5.8424934E8	5.4964634E8
4.17001472E8	4.18299904E8	4.18725888E8	4.18861056E8	4.19045376E8	4.19360768E8	6.4937984E8	6.6829107E8	5.9853619E8	5.5010509E8	5.32815872E8	5.8431488E8	5.4984294E8
4.17001472E8	4.1836544E8	4.18791424E8	4.18926592E8	4.19110912E8	4.19622912E8	6.4944538E8	6.6829107E8	5.9853619E8	5.5017062E8	5.32946944E8	5.8438042E8	5.4984294E8
4.17067008E8	4.18430976E8	4.18922496E8	4.18992128E8	4.19176448E8	4.19688448E8	6.4944538E8	6.6842214E8	5.9860173E8	5.5017062E8	5.3301248E8	5.8457702E8	5.4990848E8
4.17132544E8	4.18496512E8	4.18988032E8	4.18992128E8	4.19176448E8	4.19753984E8	6.4951091E8	6.6842214E8	5.9860173E8	5.5036723E8	5.33078016E8	5.8457702E8	5.5003955E8
4.17132544E8	4.18496512E8	4.18988032E8	4.19057664E8	4.19176448E8	4.1981952E8	6.4951091E8	6.6842214E8	5.9886387E8	5.504983E8	5.33078016E8	5.8457702E8	5.5003955E8
4.1719808E8	4.18496512E8	4.18988032E8	4.19057664E8	4.19176448E8	4.1981952E8	6.4957645E8	6.6855322E8	5.9886387E8	5.5056384E8	5.33143552E8	5.847081E8	5.5017062E8
4.17263616E8	4.18562048E8	4.18988032E8	4.19057664E8	4.19241984E8	4.19885056E8	6.4957645E8	6.6855322E8	5.9892941E8	5.5062938E8	5.33274624E8	5.8477363E8	5.503017E8
4.17263616E8	4.18562048E8	4.19053568E8	4.19188736E8	4.19241984E8	4.201472E8	6.4957645E8	6.6855322E8	5.9899494E8	5.5062938E8	5.33274624E8	5.8477363E8	5.503017E8
4.17263616E8	4.18562048E8	4.19119104E8	4.19188736E8	4.19241984E8	4.20212736E8	6.4964198E8	6.6855322E8	5.9899494E8	5.5062938E8	5.3334016E8	5.8483917E8	5.5069491E8
4.17263616E8	4.18627584E8	4.19119104E8	4.19188736E8	4.19373056E8	4.20212736E8	6.4964198E8	6.6894643E8	5.9906048E8	5.5069491E8	5.3334016E8	5.849047E8	5.5069491E8
4.17329152E8	4.18627584E8	4.19381248E8	4.19254272E8	4.19766272E8	4.20212736E8	6.4977306E8	6.6894643E8	5.9912602E8	5.5115366E8	5.3334016E8	5.8510131E8	5.5069491E8
4.17591296E8	4.18758656E8	4.19446784E8	4.19254272E8	4.19766272E8	4.20212736E8	6.5023181E8	6.6901197E8	5.9919155E8	5.5115366E8	5.3334016E8	5.8510131E8	5.5076045E8
4.17591296E8	4.18758656E8	4.19446784E8	4.19319808E8	4.19831808E8	4.20278272E8	6.5036288E8	6.6901197E8	5.9925709E8	5.5115366E8	5.33798912E8	5.8523238E8	5.5076045E8
4.17591296E8	4.18758656E8	4.1951232E8	4.19319808E8	4.19897344E8	4.20343808E8	6.5036288E8	6.6901197E8	5.9971584E8	5.512192E8	5.33798912E8	5.8523238E8	5.5082598E8
4.17656832E8	4.18758656E8	4.1951232E8	4.19319808E8	4.19897344E8	4.20343808E8	6.5049395E8	6.6914304E8	5.9978138E8	5.512192E8	5.33864448E8	5.8529792E8	5.5082598E8
4.17656832E8	4.18824192E8	4.19577856E8	4.19319808E8	4.19897344E8	4.20409344E8	6.5049395E8	6.6920858E8	5.9978138E8	5.512192E8	5.33864448E8	5.856256E8	5.5082598E8
4.17656832E8	4.19151872E8	4.19577856E8	4.19385344E8	4.20093952E8	4.2047488E8	6.5049395E8	6.6920858E8	5.9978138E8	5.512192E8	5.33864448E8	5.856256E8	5.5102259E8
4.17656832E8	4.19217408E8	4.19577856E8	4.1945088E8	4.20093952E8	4.2047488E8	6.5055949E8	6.6920858E8	5.9978138E8	5.5141581E8	5.3399552E8	5.856256E8	5.5102259E8
4.17722368E8	4.19217408E8	4.19577856E8	4.19516416E8	4.20093952E8	4.2047488E8	6.5055949E8	6.6920858E8	6.0004352E8	5.5148134E8	5.3399552E8	5.8575667E8	5.5102259E8
4.17722368E8	4.19217408E8	4.19643392E8	4.19516416E8	4.20093952E8	4.2047488E8	6.5055949E8	6.6966733E8	6.0004352E8	5.5148134E8	5.3399552E8	5.8575667E8	5.5108813E8
4.1785344E8	4.19282944E8	4.19708928E8	4.19647488E8	4.20356096E8	4.20540416E8	6.5055949E8	6.6966733E8	6.0004352E8	5.5148134E8	5.34061056E8	5.8595328E8	5.5115366E8
4.1785344E8	4.19282944E8	4.19708928E8	4.19647488E8	4.20356096E8	4.20540416E8	6.5062502E8	6.6966733E8	6.0004352E8	5.5148134E8	5.34061056E8	5.8595328E8	5.5115366E8
4.17984512E8	4.1934848E8	4.19774464E8	4.19647488E8	4.20421632E8	4.20540416E8	6.5062502E8	6.6966733E8	6.0004352E8	5.5148134E8	5.34126592E8	5.8595328E8	5.5135027E8
4.17984512E8	4.19414016E8	4.19774464E8	4.19713024E8	4.20421632E8	4.20605952E8	6.5062502E8	6.6966733E8	6.0004352E8	5.5167795E8	5.34192128E8	5.8601882E8	5.5135027E8
4.17984512E8	4.19479552E8	4.19774464E8	4.1977856E8	4.20421632E8	4.20605952E8	6.5062502E8	6.6973286E8	6.0004352E8	5.5167795E8	5.34192128E8	5.8608435E8	5.5135027E8
4.18050048E8	4.19479552E8	4.19774464E8	4.1977856E8	4.20421632E8	4.20605952E8	6.5062502E8	6.6973286E8	6.0010906E8	5.5167795E8	5.34192128E8	5.8614989E8	5.5167795E8
4.18115584E8	4.19479552E8	4.1984E8	4.1977856E8	4.20421632E8	4.20605952E8	6.507561E8	6.6973286E8	6.0010906E8	5.5167795E8	5.34192128E8	5.8614989E8	5.5167795E8
